id,date,time,timestamp,dayOfWeek,holiday,dayId,value
80,2013-07-01,19:45:00,2013-07-01 19:45:00,1,0,1,44398.526686
81,2013-07-01,20:00:00,2013-07-01 20:00:00,1,0,1,44628.380603
82,2013-07-01,20:15:00,2013-07-01 20:15:00,1,0,1,44277.83143
83,2013-07-01,20:30:00,2013-07-01 20:30:00,1,0,1,44187.256964
84,2013-07-01,20:45:00,2013-07-01 20:45:00,1,0,1,43954.076023
85,2013-07-01,21:00:00,2013-07-01 21:00:00,1,0,1,43061.529682
86,2013-07-01,21:15:00,2013-07-01 21:15:00,1,0,1,42007.250527
87,2013-07-01,21:30:00,2013-07-01 21:30:00,1,0,1,40893.521057
88,2013-07-01,21:45:00,2013-07-01 21:45:00,1,0,1,40227.937018
89,2013-07-01,22:00:00,2013-07-01 22:00:00,1,0,1,39287.766579
90,2013-07-01,22:15:00,2013-07-01 22:15:00,1,0,1,38530.646793
91,2013-07-01,22:30:00,2013-07-01 22:30:00,1,0,1,37944.271572
92,2013-07-01,22:45:00,2013-07-01 22:45:00,1,0,1,37259.004749
93,2013-07-01,23:00:00,2013-07-01 23:00:00,1,0,1,36829.067517
94,2013-07-01,23:15:00,2013-07-01 23:15:00,1,0,1,36933.829447
95,2013-07-01,23:30:00,2013-07-01 23:30:00,1,0,1,36643.618895
96,2013-07-01,23:45:00,2013-07-01 23:45:00,1,0,1,36140.847693
97,2013-07-02,00:00:00,2013-07-02 00:00:00,2,0,2,35184.030026
98,2013-07-02,00:15:00,2013-07-02 00:15:00,2,0,2,35139.523727
99,2013-07-02,00:30:00,2013-07-02 00:30:00,2,0,2,35108.494997
100,2013-07-02,00:45:00,2013-07-02 00:45:00,2,0,2,35098.947492
101,2013-07-02,01:00:00,2013-07-02 01:00:00,2,0,2,35108.471448
102,2013-07-02,01:15:00,2013-07-02 01:15:00,2,0,2,35293.650441
103,2013-07-02,01:30:00,2013-07-02 01:30:00,2,0,2,35429.132484
104,2013-07-02,01:45:00,2013-07-02 01:45:00,2,0,2,35181.67612
105,2013-07-02,02:00:00,2013-07-02 02:00:00,2,0,2,34923.03913
106,2013-07-02,02:15:00,2013-07-02 02:15:00,2,0,2,34429.481238
107,2013-07-02,02:30:00,2013-07-02 02:30:00,2,0,2,34308.37965
108,2013-07-02,02:45:00,2013-07-02 02:45:00,2,0,2,34350.759181
109,2013-07-02,03:00:00,2013-07-02 03:00:00,2,0,2,34071.568065
110,2013-07-02,03:15:00,2013-07-02 03:15:00,2,0,2,34402.179052
111,2013-07-02,03:30:00,2013-07-02 03:30:00,2,0,2,34853.324893
112,2013-07-02,03:45:00,2013-07-02 03:45:00,2,0,2,35112.868034
113,2013-07-02,04:00:00,2013-07-02 04:00:00,2,0,2,35206.404422
114,2013-07-02,04:15:00,2013-07-02 04:15:00,2,0,2,34625.714122
115,2013-07-02,04:30:00,2013-07-02 04:30:00,2,0,2,33977.243578
116,2013-07-02,04:45:00,2013-07-02 04:45:00,2,0,2,33081.407646
117,2013-07-02,05:00:00,2013-07-02 05:00:00,2,0,2,33489.941949
118,2013-07-02,05:15:00,2013-07-02 05:15:00,2,0,2,34480.070132
119,2013-07-02,05:30:00,2013-07-02 05:30:00,2,0,2,35468.571018
120,2013-07-02,05:45:00,2013-07-02 05:45:00,2,0,2,37609.91048
121,2013-07-02,06:00:00,2013-07-02 06:00:00,2,0,2,41032.210664
122,2013-07-02,06:15:00,2013-07-02 06:15:00,2,0,2,43357.116896
123,2013-07-02,06:30:00,2013-07-02 06:30:00,2,0,2,45408.378874
124,2013-07-02,06:45:00,2013-07-02 06:45:00,2,0,2,46107.557786
125,2013-07-02,07:00:00,2013-07-02 07:00:00,2,0,2,48389.049905
126,2013-07-02,07:15:00,2013-07-02 07:15:00,2,0,2,49486.617989
127,2013-07-02,07:30:00,2013-07-02 07:30:00,2,0,2,50222.022199
128,2013-07-02,07:45:00,2013-07-02 07:45:00,2,0,2,50699.911826
129,2013-07-02,08:00:00,2013-07-02 08:00:00,2,0,2,51833.700895
130,2013-07-02,08:15:00,2013-07-02 08:15:00,2,0,2,52724.62756
131,2013-07-02,08:30:00,2013-07-02 08:30:00,2,0,2,53731.43422
132,2013-07-02,08:45:00,2013-07-02 08:45:00,2,0,2,54938.156186
133,2013-07-02,09:00:00,2013-07-02 09:00:00,2,0,2,55196.210103
134,2013-07-02,09:15:00,2013-07-02 09:15:00,2,0,2,55564.909631
135,2013-07-02,09:30:00,2013-07-02 09:30:00,2,0,2,55871.432694
136,2013-07-02,09:45:00,2013-07-02 09:45:00,2,0,2,56682.448011
137,2013-07-02,10:00:00,2013-07-02 10:00:00,2,0,2,57007.660861
138,2013-07-02,10:15:00,2013-07-02 10:15:00,2,0,2,58096.426641
139,2013-07-02,10:30:00,2013-07-02 10:30:00,2,0,2,57634.610489
140,2013-07-02,10:45:00,2013-07-02 10:45:00,2,0,2,56301.276684
141,2013-07-02,11:00:00,2013-07-02 11:00:00,2,0,2,54839.300056
142,2013-07-02,11:15:00,2013-07-02 11:15:00,2,0,2,54323.483623
143,2013-07-02,11:30:00,2013-07-02 11:30:00,2,0,2,55049.693218
144,2013-07-02,11:45:00,2013-07-02 11:45:00,2,0,2,55814.949327
145,2013-07-02,12:00:00,2013-07-02 12:00:00,2,0,2,56183.566634
146,2013-07-02,12:15:00,2013-07-02 12:15:00,2,0,2,56056.298036
147,2013-07-02,12:30:00,2013-07-02 12:30:00,2,0,2,57672.084075
148,2013-07-02,12:45:00,2013-07-02 12:45:00,2,0,2,58122.852279
149,2013-07-02,13:00:00,2013-07-02 13:00:00,2,0,2,58079.283016
150,2013-07-02,13:15:00,2013-07-02 13:15:00,2,0,2,58080.786258
151,2013-07-02,13:30:00,2013-07-02 13:30:00,2,0,2,57866.375867
152,2013-07-02,13:45:00,2013-07-02 13:45:00,2,0,2,57338.780211
153,2013-07-02,14:00:00,2013-07-02 14:00:00,2,0,2,56816.049029
154,2013-07-02,14:15:00,2013-07-02 14:15:00,2,0,2,55827.628842
155,2013-07-02,14:30:00,2013-07-02 14:30:00,2,0,2,55175.890266
156,2013-07-02,14:45:00,2013-07-02 14:45:00,2,0,2,53983.380529
157,2013-07-02,15:00:00,2013-07-02 15:00:00,2,0,2,53617.071299
158,2013-07-02,15:15:00,2013-07-02 15:15:00,2,0,2,52977.92811
159,2013-07-02,15:30:00,2013-07-02 15:30:00,2,0,2,53036.974738
160,2013-07-02,15:45:00,2013-07-02 15:45:00,2,0,2,52867.346157
161,2013-07-02,16:00:00,2013-07-02 16:00:00,2,0,2,53054.985766
162,2013-07-02,16:15:00,2013-07-02 16:15:00,2,0,2,51085.233196
163,2013-07-02,16:30:00,2013-07-02 16:30:00,2,0,2,50932.189349
164,2013-07-02,16:45:00,2013-07-02 16:45:00,2,0,2,50081.835706
165,2013-07-02,17:00:00,2013-07-02 17:00:00,2,0,2,49104.49174
166,2013-07-02,17:15:00,2013-07-02 17:15:00,2,0,2,49240.12769
167,2013-07-02,17:30:00,2013-07-02 17:30:00,2,0,2,49088.43181
168,2013-07-02,17:45:00,2013-07-02 17:45:00,2,0,2,48006.742146
169,2013-07-02,18:00:00,2013-07-02 18:00:00,2,0,2,47128.93144
170,2013-07-02,18:15:00,2013-07-02 18:15:00,2,0,2,45413.832925
171,2013-07-02,18:30:00,2013-07-02 18:30:00,2,0,2,46253.217281
172,2013-07-02,18:45:00,2013-07-02 18:45:00,2,0,2,46661.666801
173,2013-07-02,19:00:00,2013-07-02 19:00:00,2,0,2,46429.271669
174,2013-07-02,19:15:00,2013-07-02 19:15:00,2,0,2,46609.528959
175,2013-07-02,19:30:00,2013-07-02 19:30:00,2,0,2,47006.891327
176,2013-07-02,19:45:00,2013-07-02 19:45:00,2,0,2,47322.784957
177,2013-07-02,20:00:00,2013-07-02 20:00:00,2,0,2,47043.167881
178,2013-07-02,20:15:00,2013-07-02 20:15:00,2,0,2,46661.541914
179,2013-07-02,20:30:00,2013-07-02 20:30:00,2,0,2,46395.675386
180,2013-07-02,20:45:00,2013-07-02 20:45:00,2,0,2,46477.788523
181,2013-07-02,21:00:00,2013-07-02 21:00:00,2,0,2,45875.427521
182,2013-07-02,21:15:00,2013-07-02 21:15:00,2,0,2,44564.024783
183,2013-07-02,21:30:00,2013-07-02 21:30:00,2,0,2,43415.396187
184,2013-07-02,21:45:00,2013-07-02 21:45:00,2,0,2,42468.641622
185,2013-07-02,22:00:00,2013-07-02 22:00:00,2,0,2,40988.729083
186,2013-07-02,22:15:00,2013-07-02 22:15:00,2,0,2,40337.790608
187,2013-07-02,22:30:00,2013-07-02 22:30:00,2,0,2,39719.747698
188,2013-07-02,22:45:00,2013-07-02 22:45:00,2,0,2,39006.076363
189,2013-07-02,23:00:00,2013-07-02 23:00:00,2,0,2,38509.182625
190,2013-07-02,23:15:00,2013-07-02 23:15:00,2,0,2,38067.520614
